postal_code,population,avg_income_per_taxpayer,municipality_name,canton_code,aldi_count,coop_count,denner_count,lidl_count,migros_count,external_competitor_count,migros_group_count,postcode_latitude,postcode_longitude,locality_name,complete_location_data,has_migros,population_per_migros,primary_canton
1000,4248,57188.17606099506,Lausanne,VD,0,0,0,0,0,0,0,46.55207644524295,6.686621759003113,Lausanne 25,True,False,4248.0,VD
1003,6879,57188.17606099506,Lausanne,VD,2,1,1,2,2,5,3,46.52057732324408,6.631876774550748,Lausanne,True,True,3439.5,VD
1004,31463,57188.17606099506,Lausanne,VD,1,5,1,0,3,6,4,46.52829108998057,6.618649236897379,Lausanne,True,True,10487.666666666666,VD
1005,12454,57188.17606099506,Lausanne,VD,0,3,0,0,0,3,0,46.5208970514308,6.642754046837759,Lausanne,True,False,12454.0,VD
1006,15621,57188.17606099506,Lausanne,VD,0,2,2,0,1,2,3,46.51285438218869,6.63380325519935,Lausanne,True,True,15621.0,VD
1007,22716,57188.17606099506,Lausanne,VD,0,2,1,0,4,2,5,46.51791773655359,6.613567838308965,Lausanne,True,True,5679.0,VD
1008,14475,102163.43907876164,"Jouxtens-Mézery, Prilly",VD,0,1,1,0,2,1,3,46.54313215448067,6.599857643392986,Prilly,True,True,7237.5,VD
1009,19396,86327.24902962206,Pully,VD,0,1,0,0,1,1,1,46.51250239616721,6.660716168506341,Pully,True,True,19396.0,VD
1010,15745,57188.17606099506,Lausanne,VD,1,1,2,0,1,2,3,46.537426940723,6.652379107626194,Lausanne,True,True,15745.0,VD
1011,55,57188.17606099506,Lausanne,VD,0,0,0,0,0,0,0,46.525430465313775,6.64395153843156,Lausanne,True,False,55.0,VD
1012,12140,57188.17606099506,Lausanne,VD,0,1,1,0,1,1,2,46.52645893315827,6.654715292536435,Lausanne,True,True,12140.0,VD
1018,23692,57188.17606099506,Lausanne,VD,0,3,4,0,4,3,8,46.53509811967605,6.629509086433683,Lausanne,True,True,5923.0,VD
1020,21793,50173.99971504559,Renens (VD),VD,0,2,1,1,3,3,4,46.5378998446922,6.58941890763703,Renens VD,True,True,7264.333333333333,VD
1022,10720,51985.1742133538,Chavannes-près-Renens,VD,1,0,3,0,3,1,6,46.5318551109189,6.575201319229139,Chavannes-près-Renens,True,True,3573.3333333333335,VD
1023,11120,59947.14296454168,"Crissier, Lausanne",VD,0,1,0,1,1,2,1,46.55623464108117,6.583542931079435,Crissier,True,True,11120.0,VD
1024,13747,61776.05698711595,Ecublens (VD),VD,1,1,2,1,2,3,4,46.52498127281,6.559866424467999,Ecublens VD,True,True,6873.5,VD
1025,5191,102384.65454545453,Saint-Sulpice (VD),VD,0,0,0,0,0,0,0,46.5127931510094,6.5624100227077085,St-Sulpice VD,True,False,5191.0,VD
1026,4952,78385.67125497677,"Denges, Echandens",VD,0,0,0,0,0,0,0,46.52804792205346,6.540773658022214,Denges,True,False,4952.0,VD
1027,2707,84323.99930986887,Lonay,VD,0,0,0,0,0,0,0,46.52651120576834,6.519071456162349,Lonay,True,False,2707.0,VD
1028,5222,74625.18174875907,Préverenges,VD,0,0,1,0,1,0,2,46.51594703782082,6.5287901177136645,Préverenges,True,True,5222.0,VD
1029,944,81357.69111969112,Villars-Sainte-Croix,VD,0,0,0,0,0,0,0,46.56734559848087,6.563546824226358,Villars-Ste-Croix,True,False,944.0,VD
1030,12120,65936.56425322214,Bussigny,VD,1,0,2,0,1,1,3,46.55169897111069,6.555115642114231,Bussigny,True,True,12120.0,VD
1031,827,82036.57923975917,"Mex (VD), Vufflens-la-Ville",VD,0,0,0,0,0,0,0,46.571267373675646,6.555937478990188,Mex VD,True,False,827.0,VD
1032,4603,61933.208381154596,"Lausanne, Romanel-sur-Lausanne",VD,0,0,2,1,3,1,5,46.567049158390006,6.607767630274827,Romanel-sur-Lausanne,True,True,1534.3333333333333,VD
1033,5065,68342.15320923447,"Cheseaux-sur-Lausanne, Crissier, Lausanne",VD,0,1,0,0,0,1,0,46.57919016724431,6.600125047300302,Cheseaux-sur-Lausanne,True,False,5065.0,VD
1034,1016,83220.35177865613,Boussens,VD,0,0,0,0,0,0,0,46.6032458824742,6.584396780262785,Boussens,True,False,1016.0,VD
1035,612,84181.26615969582,Bournens,VD,0,0,0,0,0,0,0,46.603926876386176,6.562771019634267,Bournens,True,False,612.0,VD
1036,1283,77871.7798013245,Sullens,VD,0,0,0,0,0,0,0,46.59218022717493,6.566576356173655,Sullens,True,False,1283.0,VD
1037,1169,77402.67226890757,Etagnières,VD,0,1,0,0,0,1,0,46.60046219456636,6.613076138773061,Etagnières,True,False,1169.0,VD
1038,1356,67706.31983292924,"Bercher, Boulens, Montanaire",VD,0,0,0,0,0,0,0,46.69412164210112,6.714665960226558,Bercher,True,False,1356.0,VD
1040,8988,68071.5781464143,"Echallens, Saint-Barthélemy (VD), Villars-le-Terroir",VD,0,1,2,0,1,1,3,46.6442366312962,6.6252699174532905,Echallens,True,True,8988.0,VD
1041,3740,72870.7165259163,"Bottens, Jorat-Menthue, Montilliez, Poliez-Pittet",VD,0,0,0,0,0,0,0,46.63902241788799,6.686135428202128,Dommartin,True,False,3740.0,VD
1042,2393,75993.56188282653,"Assens, Bettens",VD,0,0,0,0,0,0,0,46.61977588083624,6.599260963359527,Assens,True,False,2393.0,VD
1043,436,74721.54554170661,Montilliez,VD,0,0,0,0,0,0,0,46.65570651358955,6.672146065921565,Sugnens,True,False,436.0,VD
1044,790,73565.2025974026,Fey,VD,0,0,0,0,0,0,0,46.67495584218276,6.682602397765216,Fey,True,False,790.0,VD
1045,348,64339.024698513065,"Bioley-Magnoux, Ogens",VD,0,0,0,0,0,0,0,46.715182309982765,6.727481775680667,Ogens,True,False,348.0,VD
1046,302,71633.98857142858,Rueyres,VD,0,0,0,0,0,0,0,46.69393490251864,6.694534216509404,Rueyres,True,False,302.0,VD
1047,201,70821.79787234042,Oppens,VD,0,0,0,0,0,0,0,46.7141897507765,6.693940472331957,Oppens,True,False,201.0,VD
1052,9790,80137.31726555653,Le Mont-sur-Lausanne,VD,0,1,0,1,0,2,0,46.55393515101688,6.6344691741439625,Le Mont-sur-Lausanne,True,False,9790.0,VD
1053,3819,72756.47395961794,"Bretigny-sur-Morrens, Cugy (VD), Lausanne",VD,0,0,1,0,1,0,2,46.59086782888704,6.647446850512797,Cugy VD,True,True,3819.0,VD
1054,1145,73872.98242811502,Morrens (VD),VD,0,0,0,0,0,0,0,46.59095717802175,6.627340843158674,Morrens VD,True,False,1145.0,VD
1055,2712,73868.87297106563,Froideville,VD,0,0,0,0,0,0,0,46.60112882411146,6.681665782803761,Froideville,True,False,2712.0,VD
1058,446,71370.703125,Jorat-Menthue,VD,0,0,0,0,0,0,0,46.62615882169103,6.705484348013687,Villars-Tiercelin,True,False,446.0,VD
1059,428,71156.07949755834,"Hermenches, Jorat-Menthue",VD,0,0,0,0,0,0,0,46.63570069033925,6.734955432663191,Peney-le-Jorat,True,False,428.0,VD
1061,261,71370.703125,Jorat-Menthue,VD,0,0,0,0,0,0,0,46.6463134889008,6.728762061924316,Villars-Mendraz,True,False,261.0,VD
1062,359,71370.703125,Jorat-Menthue,VD,0,0,0,0,0,0,0,46.65554365876065,6.741914296036963,Sottens,True,False,359.0,VD
1063,1205,65213.509789261654,"Boulens, Jorat-Menthue, Montanaire",VD,0,0,0,0,0,0,0,46.66675676634336,6.727091703806167,Chapelle-sur-Moudon,True,False,1205.0,VD
1066,9860,82229.54968553458,Epalinges,VD,0,1,1,0,1,1,2,46.5494627053395,6.667981413862097,Epalinges,True,True,9860.0,VD
1068,121,86327.24902962206,Pully,VD,0,0,0,0,0,0,0,46.53661959840326,6.689960948766216,Les Monts-de-Pully,True,False,121.0,VD
1070,2934,69225.62553084978,"Bourg-en-Lavaux, Puidoux",VD,0,0,0,0,1,0,1,46.50110194442842,6.765887693408014,Puidoux,True,True,2934.0,VD
1071,2991,73478.55456333343,"Chexbres, Puidoux, Rivaz, Saint-Saphorin (Lavaux)",VD,0,1,0,0,0,1,0,46.47771953528646,6.7817466605344645,Chexbres,True,False,2991.0,VD
1072,2087,70568.61408199643,Forel (Lavaux),VD,0,0,0,0,0,0,0,46.53629838494925,6.76350121532582,Forel (Lavaux),True,False,2087.0,VD
1073,3597,75673.02825484764,Savigny,VD,0,1,1,0,0,1,1,46.54833485864253,6.734725549782,Savigny,True,False,3597.0,VD
1076,389,69876.30864197531,Jorat-Mézières,VD,0,0,0,0,0,0,0,46.58813048637782,6.786183402670596,Ferlens VD,True,False,389.0,VD
1077,1327,75636.26596675416,Servion,VD,0,0,0,0,0,0,0,46.57326070684698,6.781575671111012,Servion,True,False,1327.0,VD
1078,395,61175.56189903846,Oron,VD,0,0,0,0,0,0,0,46.561460514878846,6.786675187656863,Essertes,True,False,395.0,VD
1080,913,75617.00888959208,"Forel (Lavaux), Servion",VD,0,0,0,0,0,0,0,46.569319833402645,6.757055327732171,Les Cullayes,True,False,913.0,VD
1081,670,68394.20285714285,Montpreveyres,VD,0,0,0,0,0,0,0,46.5808139992748,6.738873411761369,Montpreveyres,True,False,670.0,VD
1082,493,69629.7356321839,Corcelles-le-Jorat,VD,0,0,0,0,0,0,0,46.60645281762413,6.738945562189409,Corcelles-le-Jorat,True,False,493.0,VD
1083,1331,69876.30864197531,Jorat-Mézières,VD,0,0,0,0,0,0,0,46.5946377889789,6.77126693848518,Mézières VD,True,False,1331.0,VD
1084,1492,69873.19110379495,"Jorat-Mézières, Vulliens",VD,0,0,0,0,0,0,0,46.601686563520246,6.781431585822212,Carrouge VD,True,False,1492.0,VD
1085,625,68112.83249966732,"Rue, Vulliens","FR, VD",0,0,0,0,0,0,0,46.63314522167244,6.79877103541546,Vulliens,True,False,625.0,VD
1088,536,68408.60498220641,Ropraz,VD,0,0,0,0,0,0,0,46.61176820556738,6.753510314841566,Ropraz,True,False,536.0,VD
1090,1651,92265.12112953908,"Lutry, Savigny",VD,0,0,0,0,0,0,0,46.51758312552187,6.7077976763973055,La Croix (Lutry),True,False,1651.0,VD
1091,2950,90960.14431492428,"Bourg-en-Lavaux, Forel (Lavaux), Savigny",VD,0,0,0,0,0,0,0,46.5059634662441,6.72440098950257,Grandvaux,True,False,2950.0,VD
1092,3891,93649.79894297798,"Belmont-sur-Lausanne, Lutry",VD,0,0,0,0,0,0,0,46.52335381618549,6.68708210758006,Belmont-sur-Lausanne,True,False,3891.0,VD
1093,3040,92291.21167751266,Lutry,VD,0,0,0,0,1,0,1,46.51425411104312,6.685670868234007,La Conversion,True,True,3040.0,VD
1094,1479,81277.43663739022,Paudex,VD,0,0,1,0,0,0,1,46.50724251620907,6.673026128618732,Paudex,True,False,1479.0,VD
1095,6152,92282.9495112383,"Bourg-en-Lavaux, Lutry, Paudex",VD,0,2,0,0,0,2,0,46.50531112710822,6.690167949583281,Lutry,True,False,6152.0,VD
1096,2029,90448.82410341075,"Bourg-en-Lavaux, Puidoux",VD,0,0,1,0,0,0,1,46.489503012291074,6.7305716681483005,Cully,True,False,2029.0,VD
1097,314,91037.04865243264,Bourg-en-Lavaux,VD,0,0,0,0,0,0,0,46.49496517536368,6.737340148158341,Riex,True,False,314.0,VD
1098,338,90108.96345986698,"Bourg-en-Lavaux, Puidoux",VD,0,0,0,0,0,0,0,46.48913095907503,6.751996567585534,Epesses,True,False,338.0,VD
1110,17803,66145.65317182022,Morges,VD,1,1,1,1,1,3,2,46.51337397438497,6.4957221335301565,Morges,True,True,17803.0,VD
1112,1577,85745.24029126213,Echichens,VD,0,0,0,0,0,0,0,46.52790489211668,6.498127673400098,Echichens,True,False,1577.0,VD
1113,635,85745.24029126213,Echichens,VD,0,0,0,0,0,0,0,46.54690285959671,6.489230446399372,St-Saphorin-sur-Morges,True,False,635.0,VD
1114,574,85745.24029126213,Echichens,VD,0,0,0,0,0,0,0,46.556454569568025,6.472956656882598,Colombier VD,True,False,574.0,VD
1115,575,72348.46052631579,Vullierens,VD,0,0,0,0,0,0,0,46.57448151636071,6.483410017546476,Vullierens,True,False,575.0,VD
1116,471,75066.44244288225,Hautemorges,VD,0,0,0,0,0,0,0,46.57216603337012,6.454556150707667,Cottens VD,True,False,471.0,VD
1117,541,91198.51526717558,Grancy,VD,0,0,0,0,0,0,0,46.59168332896234,6.464457578606176,Grancy,True,False,541.0,VD
1121,595,94996.17475728154,Bremblens,VD,0,0,0,0,0,0,0,46.54578469157531,6.517296190046364,Bremblens,True,False,595.0,VD
1122,463,81822.79310344828,Romanel-sur-Morges,VD,0,0,0,0,0,0,0,46.55557232743188,6.509539434709804,Romanel-sur-Morges,True,False,463.0,VD
1123,609,73826.5201342282,Aclens,VD,0,0,0,0,0,0,0,46.56744126691289,6.512100579254399,Aclens,True,False,609.0,VD
1124,1093,73104.78392857143,Gollion,VD,0,0,0,0,0,0,0,46.58464892037343,6.508543325480034,Gollion,True,False,1093.0,VD
1125,457,85745.24029126213,Echichens,VD,0,0,0,0,0,0,0,46.52836595131962,6.4801190566095865,Monnaz,True,False,457.0,VD
1126,185,89093.11320754717,Vaux-sur-Morges,VD,0,0,0,0,0,0,0,46.53563942551367,6.463746899073292,Vaux-sur-Morges,True,False,185.0,VD
1127,232,76689.23622047243,Clarmont,VD,0,0,0,0,0,0,0,46.54692506837034,6.449682841163207,Clarmont,True,False,232.0,VD
1128,430,75066.44244288225,Hautemorges,VD,0,0,0,0,0,0,0,46.54133584403995,6.438103352265547,Reverolle,True,False,430.0,VD
1131,1926,75896.02977412731,Tolochenaz,VD,0,0,0,0,0,0,0,46.50310508137571,6.477010011114422,Tolochenaz,True,False,1926.0,VD
1132,810,99290.84596577016,Lully (VD),VD,0,0,0,0,0,0,0,46.50544401895806,6.463301016615323,Lully VD,True,False,810.0,VD
1134,1291,114800.61797148238,"Chigny, Vufflens-le-Château",VD,0,0,0,0,0,0,0,46.52189883958821,6.473905757926189,Vufflens-le-Château,True,False,1291.0,VD
1135,750,92974.04884318766,Denens,VD,0,0,0,0,0,0,0,46.51815591723668,6.45497879148275,Denens,True,False,750.0,VD
1136,423,75066.44244288225,Hautemorges,VD,0,0,0,0,0,0,0,46.52977826737104,6.442501472354221,Bussy-Chardonney,True,False,423.0,VD
1141,282,75066.44244288225,Hautemorges,VD,0,0,0,0,0,0,0,46.57525270742858,6.439210169987799,Sévery,True,False,282.0,VD
1142,1303,75066.44244288225,Hautemorges,VD,0,0,0,0,0,0,0,46.58023134433972,6.4274278497874615,Pampigny,True,False,1303.0,VD
1143,1513,75066.44244288225,Hautemorges,VD,0,0,0,0,0,0,0,46.5534202060855,6.431241915912406,Apples,True,False,1513.0,VD
1144,580,64974.30128205128,Ballens,VD,0,0,0,0,0,0,0,46.553622633595886,6.374537032806721,Ballens,True,False,580.0,VD
1145,1696,58680.65448024422,"Bière, Saint-Livres",VD,0,0,0,0,1,0,1,46.53176937869664,6.348451790273546,Bière,True,True,1696.0,VD
1146,320,63898.6174863388,Mollens (VD),VD,0,0,0,0,0,0,0,46.57715070194295,6.36238386041228,Mollens VD,True,False,320.0,VD
1147,950,71044.66296296296,Montricher,VD,0,0,0,0,0,0,0,46.60011112992882,6.376896840355885,Montricher,True,False,950.0,VD
1148,2902,69752.71087116397,"Chavannes-le-Veyron, Cuarnens, L'Isle, La Chaux (Cossonay), La Praz, Mauraz, Moiry, Mont-la-Ville",VD,0,0,0,0,0,0,0,46.62724122778052,6.427995393593645,L'Isle,True,False,2902.0,VD
1149,304,65402.69845788365,"Berolle, Bière",VD,0,0,0,0,0,0,0,46.5558269723098,6.334978413087636,Berolle,True,False,304.0,VD
1162,5933,80497.46357134214,"Lully (VD), Saint-Prex",VD,0,1,0,0,0,1,0,46.48788649658486,6.461638924731407,St-Prex,True,False,5933.0,VD
1163,3008,72039.25921052632,Etoy,VD,0,0,0,1,0,1,0,46.484420890938,6.417457882882884,Etoy,True,False,3008.0,VD
1164,681,112782.89644012945,Buchillon,VD,1,0,1,0,1,1,2,46.4697879344361,6.418918865541149,Buchillon,True,True,681.0,VD
1165,413,78364.78604651162,Allaman,VD,0,1,0,0,0,1,0,46.47022188148068,6.394444890170601,Allaman,True,False,413.0,VD
1166,1574,87884.85820476603,"Féchy, Perroy",VD,0,0,0,0,0,0,0,46.46768350689932,6.369234864262749,Perroy,True,False,1574.0,VD
1167,721,120623.66381766382,Lussy-sur-Morges,VD,0,0,0,0,0,0,0,46.50253067035196,6.449960451853298,Lussy-sur-Morges,True,False,721.0,VD
1168,601,74795.7027863777,Villars-sous-Yens,VD,0,0,0,0,0,0,0,46.51054824524117,6.42973420996625,Villars-sous-Yens,True,False,601.0,VD
1169,1478,92675.13031550069,Yens,VD,0,0,0,0,0,0,0,46.52027943378842,6.4193480582888505,Yens,True,False,1478.0,VD
1170,3258,77174.19825166487,"Aubonne, Lavigny",VD,0,0,0,0,1,0,1,46.49089282887274,6.397100060505194,Aubonne,True,True,3258.0,VD
1172,501,103553.53173025849,"Aubonne, Bougy-Villars",VD,0,0,0,0,0,0,0,46.48263852065092,6.352477184207471,Bougy-Villars,True,False,501.0,VD
1173,909,116249.43782383419,Féchy,VD,0,0,0,0,0,0,0,46.48060695122471,6.37159713606241,Féchy,True,False,909.0,VD
1174,623,77242.20998925886,Aubonne,VD,0,0,0,0,0,0,0,46.495630261558745,6.358704292080013,Montherod,True,False,623.0,VD
1175,1104,73054.29511278195,Lavigny,VD,0,0,0,0,0,0,0,46.50173639195368,6.404272105233314,Lavigny,True,False,1104.0,VD
1176,704,74327.78436657682,Saint-Livres,VD,0,0,0,0,0,0,0,46.50799194811198,6.386992268872846,St-Livres,True,False,704.0,VD
1180,7113,78433.89323923172,"Essertines-sur-Rolle, Gilly, Rolle, Tartegnin",VD,0,1,0,0,0,1,0,46.46302490602551,6.321447719080121,Rolle,True,False,7113.0,VD
1182,1308,95863.97588652483,Gilly,VD,0,0,0,0,0,0,0,46.45790805486696,6.2976215018892265,Gilly,True,False,1308.0,VD
1183,882,82809.8151713655,"Bursins, Gilly",VD,0,0,0,0,0,0,0,46.4526130888997,6.290892839100794,Bursins,True,False,882.0,VD
1184,1016,94803.44207799398,"Luins, Vinzel",VD,0,0,0,0,0,0,0,46.4451828713447,6.275992257128239,Luins,True,False,1016.0,VD
1185,2757,82542.26222667113,"Essertines-sur-Rolle, Mont-sur-Rolle",VD,0,0,0,0,0,0,0,46.4665788183296,6.331935499706695,Mont-sur-Rolle,True,False,2757.0,VD
1186,563,93561.48975823303,"Essertines-sur-Rolle, Gilly",VD,0,0,0,0,0,0,0,46.484497462225335,6.308438610305345,Essertines-sur-Rolle,True,False,563.0,VD
1187,449,87021.40434782609,Saint-Oyens,VD,0,0,1,0,0,0,1,46.49782326104085,6.30634178437422,St-Oyens,True,False,449.0,VD
1188,3543,73747.39886156736,"Gimel, Saint-George",VD,0,0,0,0,0,0,0,46.51269697539499,6.284912886143067,Gimel,True,False,3543.0,VD
1189,441,74436.12322274882,Saubraz,VD,0,0,0,0,0,0,0,46.51435837389706,6.329973474524031,Saubraz,True,False,441.0,VD
1195,1172,105188.57293966442,"Bursinel, Dully, Gilly",VD,0,0,0,0,0,0,0,46.43946583058417,6.305176726636833,Dully,True,False,1172.0,VD
1196,14007,72967.72089596228,Gland,VD,0,1,1,1,1,2,2,46.42116648474839,6.27030862859685,Gland,True,True,14007.0,VD
1197,4236,91636.19505094615,Prangins,VD,0,0,0,0,0,0,0,46.396267487796834,6.2482067288804695,Prangins,True,False,4236.0,VD
1200,4319,,,,0,0,0,0,0,0,0,,,,False,False,4319.0,
1201,22305,58950.44021888632,Genève,GE,1,4,3,1,4,6,7,46.209796675319325,6.143913585005156,Genève,True,True,5576.25,GE
1202,36246,59153.025471126566,"Genève, Pregny-Chambésy",GE,0,3,1,0,0,3,1,46.224405575574295,6.135535250078183,Genève,True,False,36246.0,GE
1203,34883,58950.44021888632,Genève,GE,1,6,4,0,5,7,9,46.2081643086029,6.123348198669663,Genève,True,True,6976.6,GE
1204,5735,58950.44021888632,Genève,GE,0,2,0,0,1,2,1,46.20213455236521,6.146544876041146,Genève,True,True,5735.0,GE
1205,35307,58950.44021888632,Genève,GE,0,4,5,1,1,5,6,46.19564435669251,6.142320027911114,Genève,True,True,35307.0,GE
1206,21109,58950.44021888632,Genève,GE,0,2,0,0,2,2,2,46.19153677465124,6.156046190668091,Genève,True,True,10554.5,GE
1207,19267,58950.44021888632,Genève,GE,0,2,1,0,2,2,3,46.20315179542601,6.160022319807109,Genève,True,True,9633.5,GE
1208,16379,58950.44021888632,Genève,GE,0,0,1,0,0,0,1,46.19818411434308,6.167057693007131,Genève,True,False,16379.0,GE
1209,10913,58870.112821715855,"Genève, Le Grand-Saconnex, Vernier",GE,0,0,0,0,1,0,1,46.22195700506615,6.121083441130686,Genève,True,True,10913.0,GE
1212,20321,59334.24165629313,"Lancy, Onex, Plan-les-Ouates",GE,0,2,0,0,1,2,1,46.17646677655731,6.109072552405226,Grand-Lancy,True,True,20321.0,GE
1213,36322,58240.2399758004,"Genève, Lancy, Onex",GE,1,3,3,1,1,5,4,46.18909552872648,6.11242320290717,Petit-Lancy,True,True,36322.0,GE
1214,8250,52147.447105316336,"Meyrin, Satigny, Vernier",GE,0,1,0,1,1,2,1,46.215080171420766,6.07262356832451,Vernier,True,True,8250.0,GE
1215,17,57958.811061475506,"Le Grand-Saconnex, Meyrin",GE,0,0,0,0,1,0,1,46.23090320355901,6.1056599502802245,Genève,True,True,17.0,GE
1216,3024,53230.56584627475,"Le Grand-Saconnex, Meyrin, Vernier",GE,0,0,0,0,0,0,0,46.22372597221644,6.111063606836509,Cointrin,True,False,3024.0,GE
1217,25021,54394.05969548054,Meyrin,GE,1,2,1,0,1,3,2,46.23030592671137,6.077088434694918,Meyrin,True,True,25021.0,GE
1218,12766,61386.943800174486,"Genève, Le Grand-Saconnex",GE,0,1,2,0,1,1,3,46.23033880825636,6.125443474287214,Le Grand-Saconnex,True,True,12766.0,GE
1219,24438,50509.23387365382,Vernier,GE,0,1,0,2,1,3,1,46.2055426658332,6.1026359970186,Le Lignon,True,True,24438.0,GE
1220,5529,50509.23387365382,Vernier,GE,1,1,2,0,1,2,3,46.22073582888652,6.1090065920069225,Les Avanchets,True,True,5529.0,GE
1222,5762,107652.29516397997,Collonge-Bellerive,GE,0,1,0,0,1,1,1,46.24177416963138,6.202759064185619,Vésenaz,True,True,5762.0,GE
1223,6147,111205.59595959596,Cologny,GE,0,0,0,0,0,0,0,46.21808611394055,6.187277864530264,Cologny,True,False,6147.0,GE
1224,12877,80548.14175214394,Chêne-Bougeries,GE,0,0,0,0,1,0,1,46.1998235108758,6.185728616955329,Chêne-Bougeries,True,True,12877.0,GE
1225,9747,57950.59208761735,Chêne-Bourg,GE,1,1,0,0,1,2,1,46.19741236447126,6.197936813666654,Chêne-Bourg,True,True,9747.0,GE
1226,16940,62667.58291645823,Thônex,GE,0,1,2,0,0,1,2,46.19583371360771,6.207404441062111,Thônex,True,False,16940.0,GE
1227,27458,59789.300777041506,"Carouge (GE), Genève, Lancy",GE,0,4,2,1,3,5,5,46.18827319342525,6.134489147156348,Carouge GE,True,True,9152.666666666666,GE
1228,12620,73294.99029577458,"Confignon, Lancy, Plan-les-Ouates",GE,0,1,2,0,2,1,4,46.169034449488514,6.119869238549923,Plan-les-Ouates,True,True,6310.0,GE
1231,2070,80548.14175214394,Chêne-Bougeries,GE,0,0,0,0,0,0,0,46.18743418041532,6.175974903415918,Conches,True,False,2070.0,GE
1232,4573,77835.6492621267,"Bernex, Confignon",GE,0,1,0,0,0,1,0,46.17285881238778,6.080701618306318,Confignon,True,False,4573.0,GE
1233,11115,74411.8607305936,Bernex,GE,0,1,0,0,0,1,0,46.17222347320315,6.072040480228706,Bernex,True,False,11115.0,GE
1234,6011,90413.72928176796,Veyrier,GE,0,0,0,0,0,0,0,46.17192765376327,6.15797167482492,Vessy,True,False,6011.0,GE
1236,1092,109968.848784845,"Avusy, Bernex, Cartigny, Laconnex",GE,0,0,0,0,0,0,0,46.16791225800132,6.027215184100808,Cartigny,True,False,1092.0,GE
1237,1758,65794.04334180019,"Avully, Chancy",GE,0,0,0,0,0,0,0,46.16422038627773,5.986522840988611,Avully,True,False,1758.0,GE
1239,1572,85414.41931034483,Collex-Bossy,GE,0,0,0,0,0,0,0,46.27198795527991,6.122555379643341,Collex,True,False,1572.0,GE
1241,2702,75935.09171359614,Puplinge,GE,0,0,0,0,0,0,0,46.20969093369709,6.231764226776226,Puplinge,True,False,2702.0,GE
1242,4678,70144.81041069723,Satigny,GE,0,0,0,0,0,0,0,46.21480003825331,6.038517564575221,Satigny,True,False,4678.0,GE
1243,714,65268.0,Presinge,GE,0,0,0,0,0,0,0,46.21559759604852,6.255155752413145,Presinge,True,False,714.0,GE
1244,1232,92511.7352415027,Choulex,GE,0,0,0,0,0,0,0,46.22520316204398,6.221892473730375,Choulex,True,False,1232.0,GE
1245,2893,107652.29516397997,Collonge-Bellerive,GE,0,0,0,0,0,0,0,46.25777532475247,6.20321224245853,Collonge-Bellerive,True,False,2893.0,GE
1246,2270,234227.16751269036,Corsier (GE),GE,0,0,0,0,0,0,0,46.263406698668334,6.221387113519927,Corsier GE,True,False,2270.0,GE
1247,2589,103951.77107279694,Anières,GE,0,0,0,0,0,0,0,46.27890853756467,6.22729377664877,Anières,True,False,2589.0,GE
1248,1221,78925.08255159475,Hermance,GE,0,0,0,0,0,0,0,46.299789154774615,6.2441305443420925,Hermance,True,False,1221.0,GE
1251,569,93694.40585774058,Gy,GE,0,0,0,0,0,0,0,46.25202421125916,6.256800534991394,Gy,True,False,569.0,GE
1252,2108,76464.03317073171,Meinier,GE,0,0,0,0,0,0,0,46.24419732867268,6.232152026966034,Meinier,True,False,2108.0,GE
1253,3087,111681.50263620386,Vandoeuvres,GE,0,0,0,0,0,0,0,46.21559467010917,6.202848614546383,Vandoeuvres,True,False,3087.0,GE
1254,1266,85517.55561183028,"Gy, Jussy",GE,0,0,0,0,0,0,0,46.24026591197752,6.269971426191464,Jussy,True,False,1266.0,GE
1255,6214,90413.72928176796,Veyrier,GE,0,0,0,0,0,0,0,46.16717406729906,6.178439040971495,Veyrier,True,False,6214.0,GE
1256,3358,90861.88784313726,Troinex,GE,0,0,0,0,0,0,0,46.16466865603674,6.14626892927712,Troinex,True,False,3358.0,GE
1257,2518,74997.9947602444,"Bardonnex, Plan-les-Ouates",GE,0,0,0,0,0,0,0,46.15229193018495,6.130055068540299,La Croix-de-Rozon,True,False,2518.0,GE
1258,3319,69350.0006503311,"Bardonnex, Perly-Certoux",GE,0,0,0,0,0,0,0,46.15476377050517,6.094020953519781,Perly,True,False,3319.0,GE
1260,23768,75380.80876192724,"Nyon, Prangins",VD,0,1,3,0,2,1,5,46.38874454935976,6.235708731676096,Nyon,True,True,11884.0,VD
1261,2421,78831.38087793502,"Le Vaud, Longirod, Marchissy",VD,0,0,0,0,0,0,0,46.48714308804773,6.247124608655874,Marchissy,True,False,2421.0,VD
1262,1808,89934.22461928934,Eysins,VD,0,0,0,0,0,0,0,46.380774185413934,6.206909174604447,Eysins,True,False,1808.0,VD
1263,1281,86022.30836236934,Crassier,VD,0,0,0,0,0,0,0,46.373986570587626,6.16588539890819,Crassier,True,False,1281.0,VD
1264,2830,68715.06957222037,"Arzier-Le Muids, Saint-Cergue",VD,0,0,0,0,0,0,0,46.45652965678076,6.149337818890812,St-Cergue,True,False,2830.0,VD
1265,225,68568.96108408617,Saint-Cergue,VD,0,0,0,0,0,0,0,46.46261589943106,6.07623218653064,La Cure,True,False,225.0,VD
1266,1122,92245.52135231317,Duillier,VD,0,0,0,0,0,0,0,46.41041189905433,6.235591650617285,Duillier,True,False,1122.0,VD
